Voisenon, Claude-Henri de Fusée de	Voisenon, Claude Henri de Fusée de	http://datos.bne.es/resource/XX960919	http://viaf.org/viaf/21146	http://libris.kb.se/resource/auth/318297	http://d-nb.info/gnd/100795617	http://dbpedia.org/resource/Claude-Henri_de_Fus%C3%A9e_de_Voisenon
Fusée, Claude-Henri de	Voisenon, Claude Henri de Fusée de	http://datos.bne.es/resource/XX960919	http://viaf.org/viaf/21146	http://libris.kb.se/resource/auth/318297	http://d-nb.info/gnd/100795617	http://dbpedia.org/resource/Claude-Henri_de_Fus%C3%A9e_de_Voisenon
Fuzée, Claude-Henri de	Voisenon, Claude Henri de Fusée de	http://datos.bne.es/resource/XX960919	http://viaf.org/viaf/21146	http://libris.kb.se/resource/auth/318297	http://d-nb.info/gnd/100795617	http://dbpedia.org/resource/Claude-Henri_de_Fus%C3%A9e_de_Voisenon
Voisenon,	Voisenon, Claude Henri de Fusée de	http://datos.bne.es/resource/XX960919	http://viaf.org/viaf/21146	http://libris.kb.se/resource/auth/318297	http://d-nb.info/gnd/100795617	http://dbpedia.org/resource/Claude-Henri_de_Fus%C3%A9e_de_Voisenon
Fuzée, Claude-Henri de,	Voisenon, Claude Henri de Fusée de	http://datos.bne.es/resource/XX960919	http://viaf.org/viaf/21146	http://libris.kb.se/resource/auth/318297	http://d-nb.info/gnd/100795617	http://dbpedia.org/resource/Claude-Henri_de_Fus%C3%A9e_de_Voisenon
Voisenon, Claude Henri de Fuzée,	Voisenon, Claude Henri de Fusée de	http://datos.bne.es/resource/XX960919	http://viaf.org/viaf/21146	http://libris.kb.se/resource/auth/318297	http://d-nb.info/gnd/100795617	http://dbpedia.org/resource/Claude-Henri_de_Fus%C3%A9e_de_Voisenon
Vernet, Jean Jacob	Vernet, Jean Jacob	http://datos.bne.es/resource/XX1765244
Vernal de Salvatierra, Andrés	Vernal de Salvatierra, Andrés	http://datos.bne.es/resource/XX1765241
Veyrat, Miguel	Veyrat, Miguel	http://datos.bne.es/resource/XX1092968	http://viaf.org/viaf/32329592
Veyrat Rigat, Miguel	Veyrat, Miguel	http://datos.bne.es/resource/XX1092968	http://viaf.org/viaf/32329592
Vernant, Jacques	Vernant, Jacques	http://datos.bne.es/resource/XX1765242
Vaamonde Abellón, Luisa María	Vaamonde Abellón, Luisa María	http://datos.bne.es/resource/XX860924	http://viaf.org/viaf/58768051	http://viaf.org/viaf/87704747
Vitale, Carlos	Vitale, Carlos	http://datos.bne.es/resource/XX1121204	http://viaf.org/viaf/21795790
Gentile Vitale, Juan Carlos	Vitale, Carlos	http://datos.bne.es/resource/XX1121204	http://viaf.org/viaf/21795790
Vila-Belda, Vicente	Vila Belda, Vicente	http://datos.bne.es/resource/XX1405685	http://viaf.org/viaf/87164939
Verri, Carlo	Verri, Carlo	http://datos.bne.es/resource/XX1765250
Villena Ponsoda, Juan Andrés	Villena Ponsoda, Juan Andrés	http://datos.bne.es/resource/XX999508	http://viaf.org/viaf/76489566	http://libris.kb.se/resource/auth/237378
Villena, Juan A.	Villena Ponsoda, Juan Andrés	http://datos.bne.es/resource/XX999508	http://viaf.org/viaf/76489566	http://libris.kb.se/resource/auth/237378
Villena Ponsoda, J. A.	Villena Ponsoda, Juan Andrés	http://datos.bne.es/resource/XX999508	http://viaf.org/viaf/76489566	http://libris.kb.se/resource/auth/237378
Villena Ponsoda, Juan A.	Villena Ponsoda, Juan Andrés	http://datos.bne.es/resource/XX999508	http://viaf.org/viaf/76489566	http://libris.kb.se/resource/auth/237378
Vázquez Prego, Alberto	Vázquez Prego, Alberto	http://datos.bne.es/resource/XX1475211
Vázquez, Paco	Vázquez, Paco	http://datos.bne.es/resource/XX1068451
Vázquez de Miranda, Alonso	Vázquez de Miranda, Alonso	http://datos.bne.es/resource/XX1148127
Vogt, Evon Zartman	Vogt, Evon Zartman	http://datos.bne.es/resource/XX1155809
Ventura Tort, Jaime	Ventura Tort, Jaime	http://datos.bne.es/resource/XX844327	http://viaf.org/viaf/87668316
Vázquez Riesco, José	Vázquez Riesco, José	http://datos.bne.es/resource/XX1475218
Vázquez Rey, Jaime	Vázquez Rey, Jaime	http://datos.bne.es/resource/XX1475216
Vázquez Richart, José	Vázquez Richart, José	http://datos.bne.es/resource/XX1475217
Vidal Fernández, Begoña	Vidal Fernández, Begoña	http://datos.bne.es/resource/XX1397925
Villarroya	Villarroya	http://datos.bne.es/resource/XX1226909
Vicente Moré, Fernando	Vicente Moré, Fernando	http://datos.bne.es/resource/XX1397932	http://viaf.org/viaf/87159942
Vázquez de Prada Pizarro, Ciriaco	Vázquez de Prada Pizarro, Ciriaco	http://datos.bne.es/resource/XX1475209
Ventas, Adolfo	Ventas, Adolfo	http://datos.bne.es/resource/XX1056906	http://viaf.org/viaf/86660566	http://viaf.org/viaf/78017747
Ventas Rodríguez, Adolfo	Ventas, Adolfo	http://datos.bne.es/resource/XX1056906	http://viaf.org/viaf/86660566	http://viaf.org/viaf/78017747
Ventas, Adolf	Ventas, Adolfo	http://datos.bne.es/resource/XX1056906	http://viaf.org/viaf/86660566	http://viaf.org/viaf/78017747
Vilaseca Oller, Lluís	Vilaseca Oller, Lluís	http://datos.bne.es/resource/XX1470077
Vancea, Viola	Vancea, Viola	http://datos.bne.es/resource/XX1389639
Vidal Oliver, Guillem	Vidal Oliver, Guillem	http://datos.bne.es/resource/XX1161122	http://viaf.org/viaf/11576092	http://d-nb.info/gnd/138363730
Vidal, Guillem	Vidal Oliver, Guillem	http://datos.bne.es/resource/XX1161122	http://viaf.org/viaf/11576092	http://d-nb.info/gnd/138363730
Vidal i Oliver, Guillem	Vidal Oliver, Guillem	http://datos.bne.es/resource/XX1161122	http://viaf.org/viaf/11576092	http://d-nb.info/gnd/138363730
Vert, Claude de	Vert, Claude de	http://datos.bne.es/resource/XX1765257
Verthamont, Joseph	Verthamont, Joseph	http://datos.bne.es/resource/XX1765258
Verri, Gabriele	Verri, Gabriele	http://datos.bne.es/resource/XX1765252
Vicente Ortiz, Antonio	Vicente Ortiz, Antonio	http://datos.bne.es/resource/XX1405683
Ortiz, Antonio Vicente	Vicente Ortiz, Antonio	http://datos.bne.es/resource/XX1405683
Verri, Giovanni Battista	Verri, Giovanni Battista	http://datos.bne.es/resource/XX1765253
Verrien, Aubert	Verrien, Aubert	http://datos.bne.es/resource/XX1765254
Versari, Giovanni Maria	Versari, Giovanni Maria	http://datos.bne.es/resource/XX1765255
Vallribera i Soler, Adelaida	Vallribera i Soler, Adelaida	http://datos.bne.es/resource/XX1639262
Valdivia, Juan	Valdivia, Juan	http://datos.bne.es/resource/XX1276933	http://viaf.org/viaf/51061999
Varón, Policarpio	Varón, Policarpio	http://datos.bne.es/resource/XX1147534
Veryard, Ellis	Veryard, Ellis	http://datos.bne.es/resource/XX1765262
Verwey, Joannes	Verwey, Joannes	http://datos.bne.es/resource/XX1765261
Vertron, Claude-Charles Guyonnet de	Vertron, Claude Charles Guyonnet de	http://datos.bne.es/resource/XX1765260
Verdegay Flores, Francisco	Verdegay Flores, Francisco	http://datos.bne.es/resource/XX1082445	http://viaf.org/viaf/57926518
Vázquez y Pérez, José Pablo	Vázquez y Pérez, José Pablo	http://datos.bne.es/resource/XX1475205
Vibert, J. G.	Vibert, J. G.	http://datos.bne.es/resource/XX1470988
Vallaux	Vallaux	http://datos.bne.es/resource/XX4604982
Vázquez Penedo, Alvaro	Vázquez Penedo, Alvaro	http://datos.bne.es/resource/XX1475202
Valle, Adrián del	Valle, Adrián del	http://datos.bne.es/resource/XX1186563	http://viaf.org/viaf/78657427
Valle Costa, Adrián del	Valle, Adrián del	http://datos.bne.es/resource/XX1186563	http://viaf.org/viaf/78657427
Lidia, Palmiro de	Valle, Adrián del	http://datos.bne.es/resource/XX1186563	http://viaf.org/viaf/78657427
Vianna, Oliveira	Vianna, Oliveira	http://datos.bne.es/resource/XX844317	http://viaf.org/viaf/51711922	http://www.idref.fr/028906179/id
Viana, Oliveira	Vianna, Oliveira	http://datos.bne.es/resource/XX844317	http://viaf.org/viaf/51711922	http://www.idref.fr/028906179/id
Viana, Francisco José Oliveira	Vianna, Oliveira	http://datos.bne.es/resource/XX844317	http://viaf.org/viaf/51711922	http://www.idref.fr/028906179/id
Vianna, Francisco José de Oliveira	Vianna, Oliveira	http://datos.bne.es/resource/XX844317	http://viaf.org/viaf/51711922	http://www.idref.fr/028906179/id
Oliveira Viana	Vianna, Oliveira	http://datos.bne.es/resource/XX844317	http://viaf.org/viaf/51711922	http://www.idref.fr/028906179/id
Vázquez Pérez, Andrés	Vázquez Pérez, Andrés	http://datos.bne.es/resource/XX1475203
Virgil Negoita, Constantin	Virgil Negoita, Constantin	http://datos.bne.es/resource/XX1465124
Vázquez Pérez, Gregorio	Vázquez Pérez, Gregorio	http://datos.bne.es/resource/XX1475204
Valdés Goicoechea, Julio	Valdés Goicoechea, Julio	http://datos.bne.es/resource/XX1005524	http://viaf.org/viaf/179829747
Vandrell	Vandrell	http://datos.bne.es/resource/XX5349715
Vez Jeremías, José Manuel	Vez Jeremías, José Manuel	http://datos.bne.es/resource/XX1092984	http://viaf.org/viaf/75295822
Vez, José M.	Vez Jeremías, José Manuel	http://datos.bne.es/resource/XX1092984	http://viaf.org/viaf/75295822
Vez, José Manuel	Vez Jeremías, José Manuel	http://datos.bne.es/resource/XX1092984	http://viaf.org/viaf/75295822
Vez Jeremías, X. M.	Vez Jeremías, José Manuel	http://datos.bne.es/resource/XX1092984	http://viaf.org/viaf/75295822
Vázquez de Parga y Mansilla, Jacinto	Vázquez de Parga y Mansilla, Jacinto	http://datos.bne.es/resource/XX1060299	http://viaf.org/viaf/86669132
Valtueña, José Antonio	Valtueña, José Antonio	http://datos.bne.es/resource/XX1104719	http://viaf.org/viaf/86779951
