Walker, Charles V.	Walker, Charles V.	http://datos.bne.es/resource/XX1485653
Wilcken, Ulrich	Wilcken, Ulrich	http://datos.bne.es/resource/XX1495165
Wilcken, Ulrich Emil Elias Friedrich Wilhelm	Wilcken, Ulrich	http://datos.bne.es/resource/XX1495165
Wīlkin, Ūlrīš	Wilcken, Ulrich	http://datos.bne.es/resource/XX1495165
Wilcken, U.	Wilcken, Ulrich	http://datos.bne.es/resource/XX1495165
Wilcken, Udalricus	Wilcken, Ulrich	http://datos.bne.es/resource/XX1495165
Wise, Mark	Wise, Mark	http://datos.bne.es/resource/XX1465126
Wirth, Petra Sofie	Wirth, Petra Sofie	http://datos.bne.es/resource/XX1465125
Walicki, Jerzy	Walicki, Jerzy	http://datos.bne.es/resource/XX1485637
Walichnowski, Tadeusz	Walichnowski, Tadeusz	http://datos.bne.es/resource/XX1485638
Wissemann, Michael	Wissemann, Michael	http://datos.bne.es/resource/XX1465127
Williams, John H.	Williams, John H.	http://datos.bne.es/resource/XX1416424
Winston, Colin Michael	Winston, Colin Michael	http://datos.bne.es/resource/XX1465120
Winters, Margaret	Winters, Margaret	http://datos.bne.es/resource/XX1465122
West, Tom	West, Tom	http://datos.bne.es/resource/XX1494549
Winter, Urs	Winter, Urs	http://datos.bne.es/resource/XX1465121
Wirmore, Hilary	Wirmore, Hilary	http://datos.bne.es/resource/XX1161104
West, T. F.	West, T. F.	http://datos.bne.es/resource/XX1494547
Wioland, François	Wioland, François	http://datos.bne.es/resource/XX1465123
Walls, Ian G.	Walls, Ian G.	http://datos.bne.es/resource/XX1157008
Wester, Arvid M. T. E.	Wester, Arvid M. T. E.	http://datos.bne.es/resource/XX1494557
Walls, Jerry G.	Walls, Jerry G.	http://datos.bne.es/resource/XX1157009
Westendorf, Wolfhart	Westendorf, Wolfhart	http://datos.bne.es/resource/XX1494555
Westemeyer, Dietmar	Westemeyer, Dietmar	http://datos.bne.es/resource/XX1494554
Westebbe, R. M.	Westebbe, R. M.	http://datos.bne.es/resource/XX1494553
Westby-Nunn, Edward	Westby Nunn, Edward	http://datos.bne.es/resource/XX1494552
Wilcox, Harry	Wilcox, Harry	http://datos.bne.es/resource/XX1495177
Westbury, Richard Morland Tollemache,	Westbury, Richard Morland Tollemache,	http://datos.bne.es/resource/XX1494551
Wittenweiler, Heinrich	Wittenweiler, Heinrich	http://datos.bne.es/resource/XX1698732
