Siret, Charles Joseph	Siret, Charles Joseph	http://datos.bne.es/resource/XX1441811
Seoane Prado, Rafael	Seoane Prado, Rafael	http://datos.bne.es/resource/XX1043360	http://viaf.org/viaf/86626799
Santiago, Elena	Santiago, Elena	http://datos.bne.es/resource/XX1105315	http://viaf.org/viaf/6199409
Fernández, Elena	Santiago, Elena	http://datos.bne.es/resource/XX1105315	http://viaf.org/viaf/6199409
Sánchez Vicente, Xuan Xosé	Sánchez Vicente, Xuan Xosé	http://datos.bne.es/resource/XX1093709	http://viaf.org/viaf/66512770	http://d-nb.info/gnd/142850136
Sánchez, Xuan Xosé	Sánchez Vicente, Xuan Xosé	http://datos.bne.es/resource/XX1093709	http://viaf.org/viaf/66512770	http://d-nb.info/gnd/142850136
Santos Cabrera, Juan José	Santos Cabrera, Juan José	http://datos.bne.es/resource/XX1005535	http://viaf.org/viaf/72285954	http://d-nb.info/gnd/122850343
Santos, Juan José	Santos Cabrera, Juan José	http://datos.bne.es/resource/XX1005535	http://viaf.org/viaf/72285954	http://d-nb.info/gnd/122850343
Saba, Raúl P.	Saba, Raúl P.	http://datos.bne.es/resource/XX973615	http://viaf.org/viaf/55636844
Seixo, Maria Alzira	Seixo, Maria Alzira	http://datos.bne.es/resource/XX1060258	http://viaf.org/viaf/32020099	http://libris.kb.se/resource/auth/322577	http://www.idref.fr/029018390/id
Scherbius, Philippus	Scherbius, Philippus	http://datos.bne.es/resource/XX1756363
Schepper, Jean de	Schepper, Jean de	http://datos.bne.es/resource/XX1756362
Semple, Hugh	Semple, Hugh	http://datos.bne.es/resource/XX1436843
Sempilius, Hugo	Semple, Hugh	http://datos.bne.es/resource/XX1436843
Semple, Hugo	Semple, Hugh	http://datos.bne.es/resource/XX1436843
Soroa, Manuel	Soroa, Manuel	http://datos.bne.es/resource/XX1568552
Salazar, Juan	Salazar, Juan	http://datos.bne.es/resource/XX1054785	http://viaf.org/viaf/86654815
Salazar Salazar, Juan	Salazar, Juan	http://datos.bne.es/resource/XX1054785	http://viaf.org/viaf/86654815
Salazar Silva, Juan	Salazar, Juan	http://datos.bne.es/resource/XX1054785	http://viaf.org/viaf/86654815
Schenck von Grafenberg, Johannes	Schenck von Grafenberg, Johannes	http://datos.bne.es/resource/XX1756361
Schenck, Johann Georg	Schenck, Johann Georg	http://datos.bne.es/resource/XX1756360
Schertzer, Johann Adam	Schertzer, Johann Adam	http://datos.bne.es/resource/XX1756366
Schérer, Jean-Benoît	Schérer, Jean Benoît	http://datos.bne.es/resource/XX1756364
Scherffer, Karl	Scherffer, Karl	http://datos.bne.es/resource/XX1756365
Schettini, Aloysius	Schettini, Aloysius	http://datos.bne.es/resource/XX1756368
Schettini, Giuseppe	Schettini, Giuseppe	http://datos.bne.es/resource/XX1756369
Senent Pérez, Salvador	Senent Pérez, Salvador	http://datos.bne.es/resource/XX1141760	http://viaf.org/viaf/86864223
Senent, S.	Senent Pérez, Salvador	http://datos.bne.es/resource/XX1141760	http://viaf.org/viaf/86864223
Senent, Salvador	Senent Pérez, Salvador	http://datos.bne.es/resource/XX1141760	http://viaf.org/viaf/86864223
Senent Pérez, S.	Senent Pérez, Salvador	http://datos.bne.es/resource/XX1141760	http://viaf.org/viaf/86864223
Sánchez-Ostiz, Miguel	Sánchez Ostiz, Miguel	http://datos.bne.es/resource/XX1082462	http://viaf.org/viaf/84480664	http://d-nb.info/gnd/124384412
Sánchez Ostiz, Miguel	Sánchez Ostiz, Miguel	http://datos.bne.es/resource/XX1082462	http://viaf.org/viaf/84480664	http://d-nb.info/gnd/124384412
Siri, Vittorio	Siri, Vittorio	http://datos.bne.es/resource/XX1441820
Sánchez Bracho, Manuel	Sánchez Bracho, Manuel	http://datos.bne.es/resource/XX861379	http://viaf.org/viaf/87705672
Salas Lang, Javier de	Salas Lang, Javier de	http://datos.bne.es/resource/XX1105326
Soler de la Mano, Luis Miguel	Soler de la Mano, Luis Miguel	http://datos.bne.es/resource/XX1125695
Sainz Labarga, José Manuel	Sainz Labarga, José Manuel	http://datos.bne.es/resource/XX1104727
Sampere, Màrius	Sampere, Màrius	http://datos.bne.es/resource/XX1113998	http://viaf.org/viaf/28683241	http://www.idref.fr/072478179/id	http://d-nb.info/gnd/141636068
Sampere i Passarell, Màrius	Sampere, Màrius	http://datos.bne.es/resource/XX1113998	http://viaf.org/viaf/28683241	http://www.idref.fr/072478179/id	http://d-nb.info/gnd/141636068
Sampere Passarell, Màrius	Sampere, Màrius	http://datos.bne.es/resource/XX1113998	http://viaf.org/viaf/28683241	http://www.idref.fr/072478179/id	http://d-nb.info/gnd/141636068
Stella, Benedetto	Stella, Benedetto	http://datos.bne.es/resource/XX1016340
Sánchez Almela, José Juan	Sánchez Almela, José Juan	http://datos.bne.es/resource/XX1046020	http://viaf.org/viaf/86633440
Sánchez, José Juan	Sánchez Almela, José Juan	http://datos.bne.es/resource/XX1046020	http://viaf.org/viaf/86633440
Almela, J. J.	Sánchez Almela, José Juan	http://datos.bne.es/resource/XX1046020	http://viaf.org/viaf/86633440
Almela, José Juan	Sánchez Almela, José Juan	http://datos.bne.es/resource/XX1046020	http://viaf.org/viaf/86633440
Scharbau, Henricus	Scharbau, Henricus	http://datos.bne.es/resource/XX1756330
Seitz, Johann Christian	Seitz, Johann Christian	http://datos.bne.es/resource/XX1753708
