Masip, Jordi S.	Masip, Jordi S.	http://datos.bne.es/resource/XX1046041	http://viaf.org/viaf/86633493
Marín Marcos, Alberto	Marín Marcos, Alberto	http://datos.bne.es/resource/XX840053	http://viaf.org/viaf/87658474
Mendels-John, M. Mosès	Mendels John, M. Mosès	http://datos.bne.es/resource/XX1324069
M. S.	M. S.	http://datos.bne.es/resource/XX1009645
Martínez, Agustín Manuel	Martínez, Agustín Manuel	http://datos.bne.es/resource/XX1393562	http://viaf.org/viaf/44066248
Martínez, A. M.	Martínez, Agustín Manuel	http://datos.bne.es/resource/XX1393562	http://viaf.org/viaf/44066248
Martínez Fernández, Agustín Manuel	Martínez, Agustín Manuel	http://datos.bne.es/resource/XX1393562	http://viaf.org/viaf/44066248
Maxi	Maxi	http://datos.bne.es/resource/XX1650855
Medvedev, Dmitriï Nikolaevich	Medvedev, Dmitriï Nikolaevich	http://datos.bne.es/resource/XX914213	http://viaf.org/viaf/57757200	http://d-nb.info/gnd/13186176X	http://dbpedia.org/resource/Dmitry_Nikolaevich_Medvedev
Medvedev, D. N.	Medvedev, Dmitriï Nikolaevich	http://datos.bne.es/resource/XX914213	http://viaf.org/viaf/57757200	http://d-nb.info/gnd/13186176X	http://dbpedia.org/resource/Dmitry_Nikolaevich_Medvedev
Maestro	Maestro	http://datos.bne.es/resource/XX5033259
Moreno Godino, Florencio	Moreno Godino, Florencio	http://datos.bne.es/resource/XX1372220	http://viaf.org/viaf/87137154
Malot, Hector	Malot, Hector	http://datos.bne.es/resource/XX911594	http://dbpedia.org/resource/Hector_Malot	http://viaf.org/viaf/49228546	http://libris.kb.se/resource/auth/250727	http://d-nb.info/gnd/119245884
Malot, H.	Malot, Hector	http://datos.bne.es/resource/XX911594	http://dbpedia.org/resource/Hector_Malot	http://viaf.org/viaf/49228546	http://libris.kb.se/resource/auth/250727	http://d-nb.info/gnd/119245884
Malot, Hector-Henri	Malot, Hector	http://datos.bne.es/resource/XX911594	http://dbpedia.org/resource/Hector_Malot	http://viaf.org/viaf/49228546	http://libris.kb.se/resource/auth/250727	http://d-nb.info/gnd/119245884
Martini, Antonio,	Martini, Antonio,	http://datos.bne.es/resource/XX1359285
Martín Cebrián, Modesto	Martín Cebrián, Modesto	http://datos.bne.es/resource/XX1040115	http://viaf.org/viaf/75280334
Moats, Leone B.	Moats, Leone B.	http://datos.bne.es/resource/XX1132811	http://viaf.org/viaf/73792062	http://d-nb.info/gnd/10269303X
Maddocks	Maddocks	http://datos.bne.es/resource/XX1011431
Maddocks, Peter	Maddocks	http://datos.bne.es/resource/XX1011431
Martínez, Martín	Martínez, Martín	http://datos.bne.es/resource/XX1195000	http://viaf.org/viaf/26105409	http://d-nb.info/gnd/141325305
Manni, Juan Bautista	Manni, Juan Bautista	http://datos.bne.es/resource/XX1014049
Moura, Vasco Graça	Moura, Vasco Graça	http://datos.bne.es/resource/XX976882	http://viaf.org/viaf/17244252	http://www.idref.fr/028842774/id	http://libris.kb.se/resource/auth/78215	http://d-nb.info/gnd/119377357	http://dbpedia.org/resource/Vasco_Gra%C3%A7a_Moura
Graça Moura, Vasco	Moura, Vasco Graça	http://datos.bne.es/resource/XX976882	http://viaf.org/viaf/17244252	http://www.idref.fr/028842774/id	http://libris.kb.se/resource/auth/78215	http://d-nb.info/gnd/119377357	http://dbpedia.org/resource/Vasco_Gra%C3%A7a_Moura
Matsyendra, Mir	Matsyendra, Mir	http://datos.bne.es/resource/XX1025587
Max	Max	http://datos.bne.es/resource/XX838239
Moratinos Gutiérrez, Juan Manuel	Moratinos Gutiérrez, Juan Manuel	http://datos.bne.es/resource/XX1053714	http://viaf.org/viaf/86651883
Moravia	Moratinos Gutiérrez, Juan Manuel	http://datos.bne.es/resource/XX1053714	http://viaf.org/viaf/86651883
Moratinos	Moratinos Gutiérrez, Juan Manuel	http://datos.bne.es/resource/XX1053714	http://viaf.org/viaf/86651883
Moratinos, Juan M.	Moratinos Gutiérrez, Juan Manuel	http://datos.bne.es/resource/XX1053714	http://viaf.org/viaf/86651883
Malinowski, Arlene Carole	Malinowski, Arlene Carole	http://datos.bne.es/resource/XX1162732	http://viaf.org/viaf/21187297
Mihura, Miguel	Mihura, Miguel	http://datos.bne.es/resource/XX1080217	http://viaf.org/viaf/100233877	http://www.idref.fr/050414194/id	http://d-nb.info/gnd/119380404	http://dbpedia.org/resource/Miguel_Mihura
Lilo	Mihura, Miguel	http://datos.bne.es/resource/XX1080217	http://viaf.org/viaf/100233877	http://www.idref.fr/050414194/id	http://d-nb.info/gnd/119380404	http://dbpedia.org/resource/Miguel_Mihura
Mihura	Mihura, Miguel	http://datos.bne.es/resource/XX1080217	http://viaf.org/viaf/100233877	http://www.idref.fr/050414194/id	http://d-nb.info/gnd/119380404	http://dbpedia.org/resource/Miguel_Mihura
Mihura Santos, Miguel	Mihura, Miguel	http://datos.bne.es/resource/XX1080217	http://viaf.org/viaf/100233877	http://www.idref.fr/050414194/id	http://d-nb.info/gnd/119380404	http://dbpedia.org/resource/Miguel_Mihura
Mabo	Mabo	http://datos.bne.es/resource/XX1628482
Medici, Lorenzino de	Medici, Lorenzino de	http://datos.bne.es/resource/XX1359291
May, Gita	May, Gita	http://datos.bne.es/resource/XX1026150
Mils	Mils	http://datos.bne.es/resource/XX1032868
Murdoch	Murdoch	http://datos.bne.es/resource/XX1482493
Marcus, Michael Alan	Marcus, Michael Alan	http://datos.bne.es/resource/XX1092117	http://viaf.org/viaf/50740177
Marcus, Michael A.	Marcus, Michael Alan	http://datos.bne.es/resource/XX1092117	http://viaf.org/viaf/50740177
Miguel Angel de Nápoles	Miguel Angel de Nápoles	http://datos.bne.es/resource/XX1696862
Mozas, Antonio Alfonso L. de las	Mozas, Antonio Alfonso L. de las	http://datos.bne.es/resource/XX899257	http://viaf.org/viaf/87799502
Mueller, Johann	Mueller, Johann	http://datos.bne.es/resource/XX1489800
Muñoz, Jesús	Muñoz, Jesús	http://datos.bne.es/resource/XX1539368	http://viaf.org/viaf/87265796
Muñoz Monterde, Jesús	Muñoz, Jesús	http://datos.bne.es/resource/XX1539368	http://viaf.org/viaf/87265796
Martins	Martins	http://datos.bne.es/resource/XX1559416
Millet, Lluís Maria	Millet, Lluís Maria	http://datos.bne.es/resource/XX1629693	http://viaf.org/viaf/100246534
Millet, Luís María	Millet, Lluís Maria	http://datos.bne.es/resource/XX1629693	http://viaf.org/viaf/100246534
Marciano Capella	Marciano Capella	http://datos.bne.es/resource/XX1034401	http://viaf.org/viaf/95152094	http://libris.kb.se/resource/auth/286333	http://d-nb.info/gnd/118578278	http://dbpedia.org/resource/Martianus_Capella
Marciano Capela	Marciano Capella	http://datos.bne.es/resource/XX1034401	http://viaf.org/viaf/95152094	http://libris.kb.se/resource/auth/286333	http://d-nb.info/gnd/118578278	http://dbpedia.org/resource/Martianus_Capella
Capela, Marciano	Marciano Capella	http://datos.bne.es/resource/XX1034401	http://viaf.org/viaf/95152094	http://libris.kb.se/resource/auth/286333	http://d-nb.info/gnd/118578278	http://dbpedia.org/resource/Martianus_Capella
Capella, Martianus	Marciano Capella	http://datos.bne.es/resource/XX1034401	http://viaf.org/viaf/95152094	http://libris.kb.se/resource/auth/286333	http://d-nb.info/gnd/118578278	http://dbpedia.org/resource/Martianus_Capella
Martianus Capella	Marciano Capella	http://datos.bne.es/resource/XX1034401	http://viaf.org/viaf/95152094	http://libris.kb.se/resource/auth/286333	http://d-nb.info/gnd/118578278	http://dbpedia.org/resource/Martianus_Capella
M. N.	M. N.	http://datos.bne.es/resource/XX1009664
Morant, Rafael	Morant, Rafael	http://datos.bne.es/resource/XX1678653
Moscheni	Moscheni	http://datos.bne.es/resource/XX4786660
Morais, Pedro José Supico de	Morais, Pedro José Supico de	http://datos.bne.es/resource/XX1764095
Milpager, Álvaro	Milpager, Álvaro	http://datos.bne.es/resource/XX1333337	http://viaf.org/viaf/87109163
Milpager Díaz, A.	Milpager, Álvaro	http://datos.bne.es/resource/XX1333337	http://viaf.org/viaf/87109163
Milpaghéer, Álvaro	Milpager, Álvaro	http://datos.bne.es/resource/XX1333337	http://viaf.org/viaf/87109163
Milpagher, A.	Milpager, Álvaro	http://datos.bne.es/resource/XX1333337	http://viaf.org/viaf/87109163
Muratori, Giovanni Francesco	Muratori, Giovanni Francesco	http://datos.bne.es/resource/XX1696780
Murcia, Pedro Joaquín	Murcia, Pedro Joaquín	http://datos.bne.es/resource/XX1696783
Murdoch, Patrick	Murdoch, Patrick	http://datos.bne.es/resource/XX1696784
Mateos, Pilar	Mateos, Pilar	http://datos.bne.es/resource/XX1721042	http://viaf.org/viaf/51710564	http://d-nb.info/gnd/124278515	http://dbpedia.org/resource/Pilar_Mateos
Mateos Martín, Pilar	Mateos, Pilar	http://datos.bne.es/resource/XX1721042	http://viaf.org/viaf/51710564	http://d-nb.info/gnd/124278515	http://dbpedia.org/resource/Pilar_Mateos
Solo, Salvador	Mateos, Pilar	http://datos.bne.es/resource/XX1721042	http://viaf.org/viaf/51710564	http://d-nb.info/gnd/124278515	http://dbpedia.org/resource/Pilar_Mateos
Murcia, Juan Bautista Joaquín de	Murcia, Juan Bautista Joaquín de	http://datos.bne.es/resource/XX1696782
Juan Bautista de Murcia	Murcia, Juan Bautista Joaquín de	http://datos.bne.es/resource/XX1696782
Marina Clemencia,	Marina Clemencia,	http://datos.bne.es/resource/XX1356301
Murgrave, Guil.	Murgrave, Guil.	http://datos.bne.es/resource/XX1696788
Murena, Massimiliano	Murena, Massimiliano	http://datos.bne.es/resource/XX1696785
Muret, Jean-Louis	Muret, Jean Louis	http://datos.bne.es/resource/XX1696786
Muriel, Juan	Muriel, Juan	http://datos.bne.es/resource/XX1696789
Muntasell, Juan	Muntasell, Juan	http://datos.bne.es/resource/XX1043223
Martínez, Caridad	Martínez, Caridad	http://datos.bne.es/resource/XX979524	http://viaf.org/viaf/12185289	http://d-nb.info/gnd/143770373
Martínez González, Caridad	Martínez, Caridad	http://datos.bne.es/resource/XX979524	http://viaf.org/viaf/12185289	http://d-nb.info/gnd/143770373
Martínez González, M. Caridad	Martínez, Caridad	http://datos.bne.es/resource/XX979524	http://viaf.org/viaf/12185289	http://d-nb.info/gnd/143770373
Mercader y Bohigas, José	Mercader y Bohigas, José	http://datos.bne.es/resource/XX1043227	http://viaf.org/viaf/86626377
Mellado	Mellado	http://datos.bne.es/resource/XX1028405
Marieta, Juan de	Marieta, Juan de	http://datos.bne.es/resource/XX1016478
Moral y Herranz, Concepción del	Moral y Herranz, Concepción del	http://datos.bne.es/resource/XX1038628
Martínez, Agustí	Martínez, Agustí	http://datos.bne.es/resource/XX1641589
Manna Heilagra, Sögur	Manna Heilagra, Sögur	http://datos.bne.es/resource/XX1353960
Fornmanna, Söger	Manna Heilagra, Sögur	http://datos.bne.es/resource/XX1353960
Malaxecheverría, Coro	Malaxecheverría, Coro	http://datos.bne.es/resource/XX1128173	http://viaf.org/viaf/86834919
Malaxecheverría, C.	Malaxecheverría, Coro	http://datos.bne.es/resource/XX1128173	http://viaf.org/viaf/86834919
Murr, Christoph Gottlieb von	Murr, Christoph Gottlieb von	http://datos.bne.es/resource/XX1696791
Maine, Norman	Maine, Norman	http://datos.bne.es/resource/XX1570285
Murray, Mungo	Murray, Mungo	http://datos.bne.es/resource/XX1696792
Murray, R.	Murray, R.	http://datos.bne.es/resource/XX1696793
Murri, Vincenzo	Murri, Vincenzo	http://datos.bne.es/resource/XX1696794
Murtola, Gaspare	Murtola, Gaspare	http://datos.bne.es/resource/XX1696795
Muruzábal, Joseph de	Muruzábal, Joseph de	http://datos.bne.es/resource/XX1696797
Mar	Mar	http://datos.bne.es/resource/XX1452183
Musaeus, Johannes	Musaeus, Johannes	http://datos.bne.es/resource/XX1696798
Martí, José	Martí, José	http://datos.bne.es/resource/XX887485	http://dbpedia.org/resource/Jos%C3%A9_Mart%C3%AD	http://viaf.org/viaf/73865537	http://libris.kb.se/resource/auth/281022	http://d-nb.info/gnd/118578235	http://www.idref.fr/027639991/id
Martí, José Julián	Martí, José	http://datos.bne.es/resource/XX887485	http://dbpedia.org/resource/Jos%C3%A9_Mart%C3%AD	http://viaf.org/viaf/73865537	http://libris.kb.se/resource/auth/281022	http://d-nb.info/gnd/118578235	http://www.idref.fr/027639991/id
Martí y Pérez, José Julián	Martí, José	http://datos.bne.es/resource/XX887485	http://dbpedia.org/resource/Jos%C3%A9_Mart%C3%AD	http://viaf.org/viaf/73865537	http://libris.kb.se/resource/auth/281022	http://d-nb.info/gnd/118578235	http://www.idref.fr/027639991/id
Martí y Pérez, José	Martí, José	http://datos.bne.es/resource/XX887485	http://dbpedia.org/resource/Jos%C3%A9_Mart%C3%AD	http://viaf.org/viaf/73865537	http://libris.kb.se/resource/auth/281022	http://d-nb.info/gnd/118578235	http://www.idref.fr/027639991/id
Musanti, Giovanni Domenico	Musanti, Giovanni Domenico	http://datos.bne.es/resource/XX1696799
Montero Vázquez, Miguel	Montero Vázquez, Miguel	http://datos.bne.es/resource/XX1638408	http://viaf.org/viaf/87376088
Montgon, Charles Alexandre de	Montgon, Charles Alexandre de	http://datos.bne.es/resource/XX1695090
Monthenault d'Egly, Charles-Philippe de	Monthenault d' Egly, Charles Philippe de	http://datos.bne.es/resource/XX1695091
Mora, Juan Miguel de	Mora, Juan Miguel de	http://datos.bne.es/resource/XX964352	http://viaf.org/viaf/22243637
Mora y Vaquerizo, Juan Miguel de	Mora, Juan Miguel de	http://datos.bne.es/resource/XX964352	http://viaf.org/viaf/22243637
Montholon, Charles Jean Tristan,	Montholon, Charles Jean Tristan,	http://datos.bne.es/resource/XX1695092
Comte	Montholon, Charles Jean Tristan,	http://datos.bne.es/resource/XX1695092
Montholon, Charles Tristan	Montholon, Charles Jean Tristan,	http://datos.bne.es/resource/XX1695092
Montholon	Montholon, Charles Jean Tristan,	http://datos.bne.es/resource/XX1695092
Montholon, Charles-Jean-François-Tristan de	Montholon, Charles Jean Tristan,	http://datos.bne.es/resource/XX1695092
Monti, Agostino Maria de'	Monti, Agostino Maria de' 	http://datos.bne.es/resource/XX1695093
Matienzo, Juan de	Matienzo, Juan de	http://datos.bne.es/resource/XX1025477
Moratiel, Félix J.	Moratiel, Félix J.	http://datos.bne.es/resource/XX1093838	http://viaf.org/viaf/11616882
Moratiel, Félix-José	Moratiel, Félix J.	http://datos.bne.es/resource/XX1093838	http://viaf.org/viaf/11616882
Moratiel Villa, Félix	Moratiel, Félix J.	http://datos.bne.es/resource/XX1093838	http://viaf.org/viaf/11616882
Moratiel Villa, Félix-José	Moratiel, Félix J.	http://datos.bne.es/resource/XX1093838	http://viaf.org/viaf/11616882
Moratiel Villa, Félix José	Moratiel, Félix J.	http://datos.bne.es/resource/XX1093838	http://viaf.org/viaf/11616882
Matienzo, Sebastián de	Matienzo, Sebastián de	http://datos.bne.es/resource/XX1025479
Marks	Marks	http://datos.bne.es/resource/XX1058499	http://viaf.org/viaf/86664692
Markos Cubillo, Eugenio	Marks	http://datos.bne.es/resource/XX1058499	http://viaf.org/viaf/86664692
Maridat, Pedro de	Maridat, Pedro de	http://datos.bne.es/resource/XX1016441
Matiengo, Juan de	Matiengo, Juan de	http://datos.bne.es/resource/XX1025476
Magriña	Magriña	http://datos.bne.es/resource/XX1624891
Mujika, José Antonio	Mujika, José Antonio	http://datos.bne.es/resource/XX1721065	http://viaf.org/viaf/45788185
Mujika, J. A.	Mujika, José Antonio	http://datos.bne.es/resource/XX1721065	http://viaf.org/viaf/45788185
Mujika, J. Antonio	Mujika, José Antonio	http://datos.bne.es/resource/XX1721065	http://viaf.org/viaf/45788185
Mujika Casares, José Antonio	Mujika, José Antonio	http://datos.bne.es/resource/XX1721065	http://viaf.org/viaf/45788185
Martín Jorge, Manuel	Martín Jorge, Manuel	http://datos.bne.es/resource/XX1007650	http://viaf.org/viaf/86537131
Jorge, Manuel Martín	Martín Jorge, Manuel	http://datos.bne.es/resource/XX1007650	http://viaf.org/viaf/86537131
Massó, Enrique	Massó, Enrique	http://datos.bne.es/resource/XX1436739	http://viaf.org/viaf/87186855
Massó Ribot, Enrique	Massó, Enrique	http://datos.bne.es/resource/XX1436739	http://viaf.org/viaf/87186855
Meurdrac, Marie	Meurdrac, Marie	http://datos.bne.es/resource/XX1692402
Mevrer, Theodor	Mevrer, Theodor	http://datos.bne.es/resource/XX1692403
Morte, Jesús	Morte, Jesús	http://datos.bne.es/resource/XX1570259
Metoscita, Petrus	Metoscita, Petrus	http://datos.bne.es/resource/XX1692400
Marineo Siculo, Lucio	Marineo Siculo, Lucio	http://datos.bne.es/resource/XX1356328	http://viaf.org/viaf/34585300	http://d-nb.info/gnd/104328851
Marineus, Lucius	Marineo Siculo, Lucio	http://datos.bne.es/resource/XX1356328	http://viaf.org/viaf/34585300	http://d-nb.info/gnd/104328851
Marinis, Luca de	Marineo Siculo, Lucio	http://datos.bne.es/resource/XX1356328	http://viaf.org/viaf/34585300	http://d-nb.info/gnd/104328851
Metzger, Josephus	Metzger, Josephus	http://datos.bne.es/resource/XX1692401
Monluc, Blaise	Monluc, Blaise	http://datos.bne.es/resource/XX1695099
Montillet, Jean François,	Montillet, Jean François,	http://datos.bne.es/resource/XX1695098
Moro Visconti, Giancarlo	Moro Visconti, Giancarlo	http://datos.bne.es/resource/XX1040975
Michels, Ulrich	Michels, Ulrich	http://datos.bne.es/resource/XX1073664	http://viaf.org/viaf/54178014	http://d-nb.info/gnd/122861485
Meléndez de Arvas, Cecilia	Meléndez de Arvas, Cecilia	http://datos.bne.es/resource/XX1078383	http://viaf.org/viaf/86714208
Montignol, Henri	Montignol, Henri	http://datos.bne.es/resource/XX1695095
Manu	Manu	http://datos.bne.es/resource/XX1354196
Manava	Manu	http://datos.bne.es/resource/XX1354196
Manou	Manu	http://datos.bne.es/resource/XX1354196
Montijo, Felipe Antonio de Palafox y Croy d'Havré,	Montijo, Felipe Antonio de Palafox y Croy d' Havré,	http://datos.bne.es/resource/XX1695096
Martín Perales, J. M.	Martín Perales, J. M.	http://datos.bne.es/resource/XX4604248	http://viaf.org/viaf/169766102
Martín Perales, Juan Manuel	Martín Perales, J. M.	http://datos.bne.es/resource/XX4604248	http://viaf.org/viaf/169766102
Morón, Bibiano	Morón, Bibiano	http://datos.bne.es/resource/XX1040993	http://viaf.org/viaf/90657973
Matute y Gaviria, Justino	Matute y Gaviria, Justino	http://datos.bne.es/resource/XX1107335	http://viaf.org/viaf/18460230
Murphy, James Cavanah	Murphy, James Cavanah	http://datos.bne.es/resource/XX905481	http://viaf.org/viaf/100204821	http://d-nb.info/gnd/120380625
Morales, Noro	Morales, Noro	http://datos.bne.es/resource/XX1316988	http://dbpedia.org/resource/Noro_Morales	http://viaf.org/viaf/100917826	http://d-nb.info/gnd/135162149
Meurisse, Martin	Meurisse, Martin	http://datos.bne.es/resource/XX1692404
Meusy, Nicolas	Meusy, Nicolas	http://datos.bne.es/resource/XX1692407
Meyer, Cornelio	Meyer, Cornelio	http://datos.bne.es/resource/XX1692409
Meuve, M. de	Meuve, M. de	http://datos.bne.es/resource/XX1692408
Martínez Moreno, José Luis	Martínez Moreno, José Luis	http://datos.bne.es/resource/XX1074817	http://viaf.org/viaf/86704993
Matienzo Deza, Juan de	Matienzo Deza, Juan de	http://datos.bne.es/resource/XX1025480
Meyer, Johann de Blomberg	Meyer, Johann de Blomberg	http://datos.bne.es/resource/XX1692411
Masset, Jean-Jacques	Masset, Jean Jacques	http://datos.bne.es/resource/XX4803901
Mayáns y Siscar, Gregorio	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Valencia, Pedro de	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Villarroya, José	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Cosmopolitano, Vigilancio	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Gazola, Giuseppe	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Gazola, Josef	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Gazola Veronés, Josef	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Grayas, Gerónimo	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Gregorius Maiansius	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Jover y Alcázar, Blas	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Maiansius, Gregorius	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Majansius, Gregorius	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Mayáns, Gregorio	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Mayàns i Siscar, Gregorio	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Mayáns y Siscar, G.	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Raminasio, Georgio	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Raminasius, Georgius	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Sánchez, D. Miguel	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Veranio, Plácido	Mayáns y Siscar, Gregorio	http://datos.bne.es/resource/XX1721071	http://viaf.org/viaf/34477965	http://d-nb.info/gnd/119294656	http://libris.kb.se/resource/auth/195390
Meyer, Johann Daniel	Meyer, Johann Daniel	http://datos.bne.es/resource/XX1692412
Muñoz, Isidro	Muñoz, Isidro	http://datos.bne.es/resource/XX1638427
Meyer, Johann	Meyer, Johann	http://datos.bne.es/resource/XX1692413
Meyer, Jonas Daniel	Meyer, Jonas Daniel	http://datos.bne.es/resource/XX1692414
Molina, Manuel	Molina, Manuel	http://datos.bne.es/resource/XX1470883	http://viaf.org/viaf/4668078	http://viaf.org/viaf/87207386
Molina Jiménez, Manuel	Molina, Manuel	http://datos.bne.es/resource/XX1470883	http://viaf.org/viaf/4668078	http://viaf.org/viaf/87207386
Manuel das Chagas	Manuel das Chagas	http://datos.bne.es/resource/XX1748050
Chagas, Manuel das	Manuel das Chagas	http://datos.bne.es/resource/XX1748050
Manoel das Chagas	Manuel das Chagas	http://datos.bne.es/resource/XX1748050
Rombo, Manuel	Manuel das Chagas	http://datos.bne.es/resource/XX1748050
Moya Torres y Velasco, Francisco Máximo de	Moya Torres y Velasco, Francisco Máximo de	http://datos.bne.es/resource/XX1108330	http://viaf.org/viaf/69272041	http://d-nb.info/gnd/100215572
Marchi, Cesare	Marchi, Cesare	http://datos.bne.es/resource/XX836841	http://viaf.org/viaf/49253861	http://d-nb.info/gnd/122054628
Martínez Martínez, Jesús	Martínez Martínez, Jesús	http://datos.bne.es/resource/XX1021139	http://viaf.org/viaf/75570707
Martínez, Jesús	Martínez Martínez, Jesús	http://datos.bne.es/resource/XX1021139	http://viaf.org/viaf/75570707
Martínez, Jesús M.	Martínez Martínez, Jesús	http://datos.bne.es/resource/XX1021139	http://viaf.org/viaf/75570707
Mezamici, Cesare	Mezamici, Cesare	http://datos.bne.es/resource/XX1692419
Michel, Henri	Michel, Henri	http://datos.bne.es/resource/XX1128774	http://viaf.org/viaf/89808000	http://d-nb.info/gnd/106126652	http://dbpedia.org/resource/Henri_Michel_(historian)
Mossé, J. M.	Mossé, J. M.	http://datos.bne.es/resource/XX1787330
Mez, Nicolaus	Mez, Nicolaus	http://datos.bne.es/resource/XX1692417
Mellini, Domenico	Mellini, Domenico	http://datos.bne.es/resource/XX1028451
Meza, Theophil Salomon de	Meza, Theophil Salomon de	http://datos.bne.es/resource/XX1692418
Mercadante, Saverio	Mercadante, Saverio	http://datos.bne.es/resource/XX1094218	http://viaf.org/viaf/42026042	http://libris.kb.se/resource/auth/233172	http://d-nb.info/gnd/119060752	http://dbpedia.org/resource/Saverio_Mercadante
Mercandante, Saverino	Mercadante, Saverio	http://datos.bne.es/resource/XX1094218	http://viaf.org/viaf/42026042	http://libris.kb.se/resource/auth/233172	http://d-nb.info/gnd/119060752	http://dbpedia.org/resource/Saverio_Mercadante
Mercadante, Giuseppe Saverio Raffaele	Mercadante, Saverio	http://datos.bne.es/resource/XX1094218	http://viaf.org/viaf/42026042	http://libris.kb.se/resource/auth/233172	http://d-nb.info/gnd/119060752	http://dbpedia.org/resource/Saverio_Mercadante
Mercadante, Francisco Xavier	Mercadante, Saverio	http://datos.bne.es/resource/XX1094218	http://viaf.org/viaf/42026042	http://libris.kb.se/resource/auth/233172	http://d-nb.info/gnd/119060752	http://dbpedia.org/resource/Saverio_Mercadante
Mercadante, Javier	Mercadante, Saverio	http://datos.bne.es/resource/XX1094218	http://viaf.org/viaf/42026042	http://libris.kb.se/resource/auth/233172	http://d-nb.info/gnd/119060752	http://dbpedia.org/resource/Saverio_Mercadante
Meynard, François	Meynard, François	http://datos.bne.es/resource/XX1692415
Mochón Morcillo, Francisco	Mochón Morcillo, Francisco	http://datos.bne.es/resource/XX1721006	http://viaf.org/viaf/94640884
Mochón, Francisco	Mochón Morcillo, Francisco	http://datos.bne.es/resource/XX1721006	http://viaf.org/viaf/94640884
Meyssonnier, Lazare	Meyssonnier, Lazare	http://datos.bne.es/resource/XX1692416
Maria Isabel de San Antonio	Maria Isabel de San Antonio	http://datos.bne.es/resource/XX1355290
Muñana, José de	Muñana, José de	http://datos.bne.es/resource/XX1043254	http://viaf.org/viaf/86626455
Moni	Moni	http://datos.bne.es/resource/XX1400435
Morales, Manuel	Morales, Manuel	http://datos.bne.es/resource/XX5402664
Medrano, Julián de	Medrano, Julián de	http://datos.bne.es/resource/XX1027634	http://viaf.org/viaf/90640957	http://d-nb.info/gnd/120752603
Monterchi, Giuseppe	Monterchi, Giuseppe	http://datos.bne.es/resource/XX1695071
Monter á Cueva, Martinus	Monter á Cueva, Martinus	http://datos.bne.es/resource/XX1695070
