Pontani, Ludovici	Pontano, Ludovico	http://datos.bne.es/resource/XX1604498
Pontanus, Ludovicus	Pontano, Ludovico	http://datos.bne.es/resource/XX1604498
Ponte, Ludovici de	Pontano, Ludovico	http://datos.bne.es/resource/XX1604498
Ludovici Romani	Pontano, Ludovico	http://datos.bne.es/resource/XX1604498
Romanus, Ludovicus	Pontano, Ludovico	http://datos.bne.es/resource/XX1604498
Pardo Barreiro, Maria del Pilar	Pardo Barreiro, Maria del Pilar	http://datos.bne.es/resource/XX1060266
Pontes y Reyes, Juan Pedro	Pontes y Reyes, Juan Pedro	http://datos.bne.es/resource/XX1207165	http://viaf.org/viaf/86974160
Piave, Francesco Maria	Piave, Francesco Maria	http://datos.bne.es/resource/XX912015	http://viaf.org/viaf/66472306	http://d-nb.info/gnd/119110369	http://libris.kb.se/resource/auth/264849	http://dbpedia.org/resource/Francesco_Maria_Piave
Piave, F. M.	Piave, Francesco Maria	http://datos.bne.es/resource/XX912015	http://viaf.org/viaf/66472306	http://d-nb.info/gnd/119110369	http://libris.kb.se/resource/auth/264849	http://dbpedia.org/resource/Francesco_Maria_Piave
Piave, F. Maria	Piave, Francesco Maria	http://datos.bne.es/resource/XX912015	http://viaf.org/viaf/66472306	http://d-nb.info/gnd/119110369	http://libris.kb.se/resource/auth/264849	http://dbpedia.org/resource/Francesco_Maria_Piave
Piave, Francesco M.	Piave, Francesco Maria	http://datos.bne.es/resource/XX912015	http://viaf.org/viaf/66472306	http://d-nb.info/gnd/119110369	http://libris.kb.se/resource/auth/264849	http://dbpedia.org/resource/Francesco_Maria_Piave
Petrosellini, Giuseppe	Petrosellini, Giuseppe	http://datos.bne.es/resource/XX1069551
Pivel Devoto, Juan	Pivel Devoto, Juan	http://datos.bne.es/resource/XX1215099
Porter, Francis	Porter, Francis	http://datos.bne.es/resource/XX1735043
Porter, Franciscus	Porter, Francis	http://datos.bne.es/resource/XX1735043
Porterus, Franciscus	Porter, Francis	http://datos.bne.es/resource/XX1735043
Pil, Teresita Veloso	Pil, Teresita Veloso	http://datos.bne.es/resource/XX847985	http://viaf.org/viaf/92382451
Veloso Pil, Teresita	Pil, Teresita Veloso	http://datos.bne.es/resource/XX847985	http://viaf.org/viaf/92382451
Palavecino, Juan C.	Palavecino, Juan C.	http://datos.bne.es/resource/XX1147537	http://viaf.org/viaf/86879145
Palavecino, J. Carlos	Palavecino, Juan C.	http://datos.bne.es/resource/XX1147537	http://viaf.org/viaf/86879145
Palavecino Castillo, Juan Carlos	Palavecino, Juan C.	http://datos.bne.es/resource/XX1147537	http://viaf.org/viaf/86879145
Palavecino, Juan Carlos	Palavecino, Juan C.	http://datos.bne.es/resource/XX1147537	http://viaf.org/viaf/86879145
Pardos, Pedro	Pardos, Pedro	http://datos.bne.es/resource/XX867748	http://viaf.org/viaf/87718079
Pardos	Pardos, Pedro	http://datos.bne.es/resource/XX867748	http://viaf.org/viaf/87718079
Pardos, P.	Pardos, Pedro	http://datos.bne.es/resource/XX867748	http://viaf.org/viaf/87718079
Pardos Pardos, Pedro	Pardos, Pedro	http://datos.bne.es/resource/XX867748	http://viaf.org/viaf/87718079
Preisendanz, Wolfgang	Preisendanz, Wolfgang	http://datos.bne.es/resource/XX847986	http://viaf.org/viaf/46860838	http://d-nb.info/gnd/116281863
Pau Pedrón, Antonio	Pau Pedrón, Antonio	http://datos.bne.es/resource/XX966302	http://viaf.org/viaf/56712450	http://d-nb.info/gnd/120586266	http://viaf.org/viaf/272705280
Pau, Antonio	Pau Pedrón, Antonio	http://datos.bne.es/resource/XX966302	http://viaf.org/viaf/56712450	http://d-nb.info/gnd/120586266	http://viaf.org/viaf/272705280
Pinel y Monroy, Francisco	Pinel y Monroy, Francisco	http://datos.bne.es/resource/XX1015781	http://viaf.org/viaf/72286618	http://d-nb.info/gnd/122875397
Pinel Monroy, Francisco	Pinel y Monroy, Francisco	http://datos.bne.es/resource/XX1015781	http://viaf.org/viaf/72286618	http://d-nb.info/gnd/122875397
Pérez Medina, Arturo	Pérez Medina, Arturo	http://datos.bne.es/resource/XX1068426	http://viaf.org/viaf/86690618
Pelechano Barberá, Vicente	Pelechano Barberá, Vicente	http://datos.bne.es/resource/XX867742	http://viaf.org/viaf/13630455
Pelechano, V.	Pelechano Barberá, Vicente	http://datos.bne.es/resource/XX867742	http://viaf.org/viaf/13630455
Pelechano, Vicente	Pelechano Barberá, Vicente	http://datos.bne.es/resource/XX867742	http://viaf.org/viaf/13630455
Pelechano Barberá, V.	Pelechano Barberá, Vicente	http://datos.bne.es/resource/XX867742	http://viaf.org/viaf/13630455
